ID,Name,Description,SemanticField,BorrowedScore,AgeScore,SimplicityScore,SemanticCategory,IDS_code,TypicalContext,CoreList
3-99936,the pouched marmot,,Animals,1.0,0.95,1.0,Noun,,,false
3-99937,the prairie dog,,Animals,1.0,0.6,1.0,Noun,,,false
3-99938,the roadrunner,,Animals,0.0,1.0,1.0,Noun,0,,false
3-99939,the skunk,,Animals,0.4,0.84,1.0,Noun,,,false
3-9994,the songbird,,Animals,0.75,1.0,1.0,Noun,,,false
3-99941,the sparrow,,Animals,0.0,1.0,1.0,Noun,,,false
3-99942,the tiger,,Animals,0.5,0.95,1.0,Noun,,,false
3-99943,the trumpeter bird,,Animals,0.0,0.5,1.0,Noun,,,false
4-99901,barefoot,,The body,0.0,1.0,0.75,Adjective,,,false
4-99902,swollen,,The body,0.0,1.0,1.0,Adjective,,,false
4-99903,the canine tooth,,The body,0.0,1.0,1.0,Noun,,,false
4-99904,the cholesterol,,The body,1.0,0.6,1.0,Noun,,,false
4-99905,the dribble,,The body,0.0,1.0,1.0,Noun,,,false
4-99906,the fist,,The body,0.5,1.0,1.0,Noun,,,false
4-99907,the lap,,The body,1.0,1.0,1.0,Noun,,,false
4-99908,the metabolism,,The body,1.0,0.6,1.0,Noun,,,false
4-9991,the saliva,,The body,1.0,0.9,1.0,Noun,,,false
4-99911,the scabies,,The body,0.5,1.0,1.0,Noun,,,false
4-99912,the strength,,The body,1.0,1.0,1.0,Noun,,,false
4-99913,the umbilical cord,,The body,0.0,0.5,1.0,Noun,,,false
4-99914,to itch,,The body,0.0,1.0,0.75,Verb,,,false
5-99901,the fig tree,,Food and drink,0.5,1.0,1.0,Noun,,,false
5-99902,sated,"satiated, full up",Food and drink,0.0,1.0,1.0,Adjective,,,false
5-99903,the soy sauce,,Food and drink,1.0,0.9,1.0,Noun,,,false
5-99904,the ayahuasca,a psychoactive infusion prepared from the Banisteriopsis spp,Food and drink,1.0,1.0,1.0,Noun,,,false
5-99905,the bacon,,Food and drink,0.0,1.0,0.75,Noun,,,false
5-99906,the biscuit,,Food and drink,1.0,0.8,1.0,Noun,,,false
5-99907,the brandy,,Food and drink,1.0,0.9,1.0,Noun,,,false
5-99908,the cabbage,,Food and drink,1.0,1.0,1.0,Noun,,,false
5-99909,the cassava flour,,Food and drink,0.0,0.5,0.5,Noun,,,false
5-9991,the cream,,Food and drink,1.0,0.9,1.0,Noun,,,false
5-99911,the Japanese fish cake,,Food and drink,1.0,0.6,1.0,Noun,,,false
5-99912,the jelly,,Food and drink,1.0,1.0,1.0,Noun,,,false
5-99913,the manioc juice,,Food and drink,0.0,0.5,0.5,Noun,,,false
5-99914,the mochi,,Food and drink,1.0,0.6,1.0,Noun,,,false
5-99915,the ramen noodles,called 'saimin' in Hawaii,Food and drink,1.0,0.6,1.0,,,,false
5-99916,the rice ball or musubi,,Food and drink,1.0,0.6,1.0,Noun,,,false
5-99917,the roasted cassava meal,,Food and drink,0.0,0.5,1.0,Noun,,,false
5-99918,the smoked food,,Food and drink,0.0,0.5,0.75,Noun,,,false
5-99919,the tamale,,Food and drink,0.5,0.85,1.0,Noun,0,,false
5-9992,the tofu or bean curd,,Food and drink,1.0,0.6,1.0,Noun,,,false
5-99921,the tortilla,,Food and drink,0.5,0.9,0.75,Noun,,,false
5-99922,the vinegar,,Food and drink,0.0,1.0,1.0,Noun,,,false
6-99901,the bag,,Clothing and grooming,0.8125,0.7,1.0,Noun,,,false
6-99903,the fringe,,Clothing and grooming,0.0,0.5,1.0,Noun,,,false
6-99904,the leg band,,Clothing and grooming,0.0,0.5,1.0,Noun,,,false
6-99906,the pompom,,Clothing and grooming,1.0,0.8,1.0,Noun,,,false
6-99907,the sandal,,Clothing and grooming,1.0,0.8,1.0,Noun,,,false
6-99908,the sleeve,,Clothing and grooming,0.0,1.0,1.0,Noun,,,false
6-99909,the smock,,Clothing and grooming,1.0,0.8,1.0,Noun,,,false
6-9991,the style or fashion,,Clothing and grooming,1.0,0.9,1.0,Noun,,,false
6-99911,to wear,,Clothing and grooming,0.0,1.0,0.75,Verb,,,false
7-99901,the bench,,The house,0.0,0.75,1.0,Noun,,,false
7-99902,the case,,The house,1.0,0.8,1.0,Noun,,,false
7-99903,the griddle,,The house,0.0,0.5,0.75,Noun,,,false
7-99904,the guestroom,,The house,1.0,0.9,0.75,Noun,,,false
7-99905,the mosquito net,,The house,1.0,0.7,1.0,Noun,,,false
7-99906,the roof tile,,The house,1.0,0.9,1.0,Noun,,,false
8-99901,the almond,,Agriculture and vegetation,1.0,0.5,1.0,Noun,,,false
8-99902,the amomum,a genus of plants in the ginger family,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99903,the anatto,"a derivative of the achiote trees of tropical regions of the Americas, used to produce a red food coloring",Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99904,the Andean weed,,Agriculture and vegetation,0.75,1.0,1.0,Noun,,,false
8-99905,the apple,,Agriculture and vegetation,0.5,0.95,1.0,Noun,,,false
8-99906,the ash tree,,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99907,the black tree dye,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99908,the broccoli,,Agriculture and vegetation,1.0,0.6,1.0,Noun,,,false
8-99909,the bromelia,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-9991,the carrot,,Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-99911,the cashew,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99912,the Chinese rice flower,"(Aglaia odorata), a shrub or small tree in the mahogany family, from south China and Indo-China, grown ornamentally for the handsome leaves and fragrant flowers, which are tiny, round, and yellow; clusters of them are used for leis",Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99914,the coniferous tree,,Agriculture and vegetation,0.0,1.0,0.5,Noun,,,false
8-99915,the cottontree,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99916,the creeper,"specifically, an odorant plant that gorws in the bleak plateaus. sp. Micromeria nubigena.",Agriculture and vegetation,0.75,1.0,1.0,Noun,,,false
8-99917,the mortiño,"Vaccinium mortinia, a dark red berry",Agriculture and vegetation,0.75,1.0,1.0,Noun,,,false
8-99918,the dung,,Agriculture and vegetation,0.75,0.5,1.0,Noun,,The soil is fertilized with animals dung,false
8-99921,the guava,,Agriculture and vegetation,1.0,0.5,1.0,Noun,,,false
8-99922,the jarilla,,Agriculture and vegetation,0.5,0.5,1.0,Noun,,,false
8-99923,the jowar,"Sorghum is a genus of numerous species of grasses, some of which are raised for grain and many of which are used as fodder plants",Agriculture and vegetation,0.0,0.5,0.5,Noun,,,false
8-99924,the kohlrabi,,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99925,the liana,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99926,the lima beans,,Agriculture and vegetation,1.0,0.8,1.0,Noun,,,false
8-99927,the lupin,any plant of the genus Lupin; bearing erect spikes of usually purplish-blue flowers,Agriculture and vegetation,0.0,1.0,1.0,Noun,,,false
8-99929,the mamuelchoique,k.o. shrub,Agriculture and vegetation,1.0,0.5,1.0,Noun,,,false
8-9993,the mango,,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99931,the mangrove,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99932,the melon,,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99933,the millet,,Agriculture and vegetation,0.0,0.7,0.7,Noun,,,false
8-99935,the onion,,Agriculture and vegetation,0.833333333333,0.8,1.0,Noun,,,false
8-99936,the orange,,Agriculture and vegetation,1.0,0.8,1.0,Noun,,,false
8-99937,the pea,,Agriculture and vegetation,1.0,0.7,1.0,Noun,,,false
8-99938,the pear,,Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-99939,the pineapple,,Agriculture and vegetation,1.0,0.5,1.0,Noun,,,false
8-99941,the plum,,Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-99943,the reed,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99944,the rubber tree,,Agriculture and vegetation,0.0,0.5,1.0,Noun,,,false
8-99945,the sensitive mimosa,,Agriculture and vegetation,0.0,1.0,0.5,Noun,,,false
8-99946,the straw,,Agriculture and vegetation,0.75,1.0,1.0,Noun,,,false
8-99947,the sugar beet,,Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-99948,the tar,‘pitch/sap from coniferous trees’,Agriculture and vegetation,1.0,0.7,1.0,Noun,0,,false
8-99949,the taro,,Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-9995,the tree dye,,Agriculture and vegetation,0.75,0.5,1.0,Noun,,,false
8-99952,the turnip,,Agriculture and vegetation,0.666666666667,0.866666666667,1.0,Noun,,,false
8-99953,the vetch,"Any of various herbs of the genus Vicia, having pinnately compound leaves that terminate in tendrils and small, variously colored flowers.",Agriculture and vegetation,1.0,1.0,1.0,Noun,,,false
8-99954,the watermelon,,Agriculture and vegetation,1.0,0.9,1.0,Noun,,,false
8-99955,the whip,,Agriculture and vegetation,0.875,0.95,1.0,Noun,,,false
8-99956,the wild maize,,Agriculture and vegetation,0.0,1.0,0.5,Noun,,,false
8-99957,the willow,,Agriculture and vegetation,1.0,0.7,1.0,Noun,,,false
8-99958,the woody shrub,Plant whose wood is used for building huts,Agriculture and vegetation,0.75,1.0,1.0,Noun,,,false
8-99959,the yerba mate,k.o. leaves that are dried and made into an infusion like tea,Agriculture and vegetation,0.75,0.5,1.0,Noun,,,false
8-9996,to grow(2),to cause to grow [a plant] (transitive),Agriculture and vegetation,1.0,0.9,1.0,Verb,,,false
8-99961,to pick,,Agriculture and vegetation,0.0,0.5,1.0,Verb,,,false
8-99962,to raise,to breed and care for to maturity (transitive),Agriculture and vegetation,1.0,0.9,1.0,Verb,,,false
9-99901,the barrel,,Basic actions and technology,1.0,0.8,1.0,Noun,,,false
9-99902,the basketry,,Basic actions and technology,0.0,0.5,1.0,Noun,,,false
9-99903,the bucket,,Basic actions and technology,1.0,0.7,1.0,Noun,,,false
9-99904,the cable,,Basic actions and technology,1.0,0.8,1.0,Noun,,,false
9-99905,the canvas sheet,,Basic actions and technology,1.0,0.7,1.0,Noun,,,false
9-99906,the corrugated iron,,Basic actions and technology,1.0,0.7,1.0,Noun,,,false
9-99907,the deck,,Basic actions and technology,1.0,0.9,1.0,Noun,,,false
9-99908,the drill,,Basic actions and technology,0.0,0.8,0.5,Noun,,,false
9-99909,the file,,Basic actions and technology,0.0,0.5,1.0,Noun,,,false
9-9991,the harbour,,Basic actions and technology,1.0,0.8,1.0,Noun,,,false
9-99911,the harpoon,,Basic actions and technology,1.0,0.7,1.0,Noun,,,false
9-99912,the hearthstones,,Basic actions and technology,0.0,0.75,0.75,Noun,0,,false
9-99914,the manioc squeezer,,Basic actions and technology,0.0,0.5,1.0,Noun,,,false
9-99915,the pencil,,Basic actions and technology,0.666666666667,0.7,0.833333333333,Noun,,,false
9-99916,the rust,,Basic actions and technology,1.0,0.9,1.0,Noun,,,false
9-99917,the sack,,Basic actions and technology,0.75,1.0,1.0,Noun,,,false
9-99918,the scraper,,Basic actions and technology,1.0,0.9,1.0,Noun,,,false
9-9992,the skin bag,for carrying water,Basic actions and technology,0.0,1.0,1.0,Noun,,,false
9-99921,the slap,,Basic actions and technology,0.0,1.0,1.0,Noun,,,false
9-99922,the spur,,Basic actions and technology,1.0,0.8,1.0,Noun,,,false
9-99923,the string or cord,,Basic actions and technology,0.0,1.0,1.0,Noun,,,false
9-99924,the trail,,Basic actions and technology,0.0,0.5,0.75,Noun,,,false
9-99925,the well,,Basic actions and technology,0.0,1.0,1.0,Noun,,,false
9-99926,the wharf,,Basic actions and technology,0.0,0.5,1.0,Noun,,,false
9-99927,the wheelbarrow,,Basic actions and technology,1.0,0.7,1.0,Noun,,,false
9-99928,to barbecue,,Basic actions and technology,0.0,0.5,1.0,Noun,,,false
9-99929,to close,,Basic actions and technology,0.0,1.0,1.0,Verb,,,false
9-9993,to draw,,Basic actions and technology,0.0,0.5,1.0,Verb,,,false
9-99931,to dwell,,Basic actions and technology,0.0,0.5,1.0,Verb,,,false
9-99932,to go away,,Basic actions and technology,1.0,0.9,1.0,Verb,,,false
9-99933,to muddle,,Basic actions and technology,1.0,0.8,1.0,Verb,,,false
9-99934,to prepare,,Basic actions and technology,1.0,0.9,0.75,Verb,,,false
9-99936,to smear,,Basic actions and technology,0.0,1.0,1.0,Verb,,,false
9-99938,to support,,Basic actions and technology,1.0,1.0,1.0,Verb,,,false
10-99901,to accompany,,Motion,1.0,0.9,0.5,Verb,,,false
10-99903,to carry on the back,,Motion,0.0,0.85,1.0,Verb,,,false
10-99904,to dip,,Motion,0.0,1.0,1.0,Verb,,,false
10-99905,to give a ride,on a horse,Motion,1.0,0.8,1.0,Verb,,,false
10-99906,to pass,,Motion,0.0,1.0,1.0,Function word,,,false
10-99907,to step,,Motion,1.0,0.9,1.0,Verb,,,false
10-99908,to wait,,Motion,0.0,1.0,1.0,Verb,,,false
11-99901,for free,gratis,Possession,1.0,1.0,0.75,Adverb,,,false
11-99902,the card,,Possession,1.0,0.8,1.0,Noun,,,false
11-99903,the gift,,Possession,1.0,0.5,1.0,Noun,,,false
11-99904,the property,,Possession,1.0,1.0,1.0,Noun,,,false
11-99905,the string instrument,,Possession,1.0,0.9,1.0,Noun,,,false
11-99906,to be worth,,Possession,0.0,1.0,1.0,Verb,,,false
11-99907,to receive,,Possession,1.0,0.5,1.0,Noun,,,false
12-99901,apart,,Spatial relations,1.0,0.9,1.0,Function word,,,false
12-99902,back,,Spatial relations,0.0,1.0,0.75,Adverb,,,false
13-99901,a little,,Quantity,0.875,0.975,1.0,Function word,,,false
13-99902,by,distributive numeral marker,Quantity,1.0,1.0,1.0,Function word,,,false
13-99903,each or every,,Quantity,1.0,1.0,0.875,Function word,,,false
13-99904,the centigram,A metric unit of mass equal to one hundredth (10) of a gram.,Quantity,1.0,0.6,0.5,Noun,,,false
13-99905,the yard,unit of measurement,Quantity,1.0,0.6,1.0,Noun,,,false
13-99906,thirty,,Quantity,1.0,1.0,1.0,Function word,,,false
13-99907,to fill,,Quantity,0.0,1.0,1.0,Verb,,,false
13-99908,to substitute,,Quantity,1.0,1.0,1.0,Function word,,,false
14-99901,Chinese New Year,,Time,1.0,0.9,1.0,Noun,,,false
14-99902,long ago,,Time,0.0,1.0,1.0,Adverb,,,false
14-99903,New Year,holiday,Time,1.0,0.9,1.0,Noun,,,false
14-99905,the period,,Time,1.0,0.8,1.0,Noun,,,false
14-99906,the time(2),the recurring occasion on which something happens,Time,1.0,1.0,1.0,Noun,,"the first time, many times",false
15-99901,brown,,Sense perception,0.75,0.7,1.0,Adjective,,,false
15-99902,grey,,Sense perception,1.0,0.9,1.0,Adjective,,,false
15-99903,orange,colour term,Sense perception,1.0,0.9,0.75,Adjective,,,false
15-99904,pink,,Sense perception,1.0,0.9,0.75,Adjective,,,false
15-99905,the trace,,Sense perception,0.0,0.5,0.75,Noun,,,false
15-99906,violet,colour term,Sense perception,1.0,0.9,1.0,Adjective,,,false
16-99901,better,comparative of ‘good’,Emotions and values,0.5,1.0,0.75,Adjective,,,false
16-99902,in vain,,Emotions and values,1.0,1.0,0.75,Adverb,,,false
16-99903,thank you!,,Emotions and values,1.0,0.8,1.0,Function word,,,false
16-99904,the evil,,Emotions and values,0.0,0.5,1.0,Noun,,,false
16-99905,the mood,,Emotions and values,1.0,1.0,1.0,Noun,,,false
16-99906,the trouble,,Emotions and values,1.0,1.0,1.0,Noun,,,false
16-99907,to be ashamed,,Emotions and values,0.0,1.0,0.5,Verb,,,false
16-99908,to be glad,,Emotions and values,0.25,1.0,1.0,Verb,,,false
16-99909,to complain,,Emotions and values,1.0,0.9,0.5,Verb,,,false
16-9991,to enthuse,,Emotions and values,1.0,0.8,0.5,Verb,,,false
16-99911,to look forward,,Emotions and values,0.25,1.0,1.0,Verb,,,false
16-99912,to praise,,Emotions and values,0.0,1.0,1.0,Verb,,,false
16-99913,voluptuous,,Emotions and values,0.0,1.0,0.75,Adjective,,,false
16-99914,wild,,Emotions and values,1.0,0.9,1.0,Adjective,,,false
16-99915,worse,comparative of ‘bad’,Emotions and values,1.0,1.0,0.75,Adjective,,,false
17-99901,on purpose,,Cognition,1.0,1.0,0.75,Adverb,,,false
17-99902,the possibility,,Cognition,0.875,0.95,0.875,Noun,,,false
17-99903,the same,,Cognition,0.0,1.0,0.5,Function word,,,false
17-99904,the scarcity,,Cognition,0.0,0.5,0.5,Noun,,,false
17-99905,the state,the condition in which sth. or s.o. exists at a given time,Cognition,1.0,1.0,1.0,Noun,,the State of the Union …,false
17-99906,the study,,Cognition,1.0,0.8,1.0,Noun,,,false
17-99907,to doubt,,Cognition,0.5,0.5,0.75,Verb,,,false
18-99901,the fairy tale,,Speech and language,1.0,1.0,1.0,Noun,,,false
18-99902,the hieroglyph or hieroglyphics,,Speech and language,1.0,0.6,1.0,Noun,,,false
18-99903,the joke,,Speech and language,0.5,0.95,1.0,Noun,,,false
18-99904,the poem,,Speech and language,1.0,1.0,1.0,Noun,,,false
18-99905,the upper case or capital letter,,Speech and language,1.0,0.6,1.0,Noun,,,false
18-99906,the violin,,Speech and language,1.0,0.8,1.0,Noun,,,false
18-99907,the violin player,,Speech and language,1.0,0.8,0.75,Noun,,,false
18-99908,to chat,,Speech and language,1.0,0.9,1.0,Verb,,,false
18-99909,to greet,,Speech and language,0.666666666667,1.0,0.916666666667,Verb,,,false
18-9991,to spell,,Speech and language,1.0,0.9,1.0,Verb,,,false
18-99911,to thank,,Speech and language,0.0,1.0,0.75,Verb,,,false
